"age","ID","clade"
"N1","HVAEP1-G003228","Metazoa"
"N1","HVAEP1-G013076","Metazoa"
"N1","HVAEP1-G023250","Metazoa"
"N1","HVAEP1-G020500","Metazoa"
"N1","HVAEP1-G011622","Metazoa"
"N1","HVAEP1-G006499","Metazoa"
"N1","HVAEP1-G004110","Metazoa"
"N1","HVAEP1-G013082","Metazoa"
"N1","HVAEP1-G024396","Metazoa"
"N1","HVAEP1-G026344","Metazoa"
"N1","HVAEP1-G001445","Metazoa"
"N1","HVAEP1-G009535","Metazoa"
"N1","HVAEP1-G015071","Metazoa"
"N1","HVAEP1-G015087","Metazoa"
"N1","HVAEP1-G024812","Metazoa"
"N1","HVAEP1-G023868","Metazoa"
"N1","HVAEP1-G020744","Metazoa"
"N1","HVAEP1-G013932","Metazoa"
"N1","HVAEP1-G014709","Metazoa"
"N1","HVAEP1-G019274","Metazoa"
"N1","HVAEP1-G019040","Metazoa"
"N1","HVAEP1-G028401","Metazoa"
"N1","HVAEP1-G015689","Metazoa"
"N1","HVAEP1-G016723","Metazoa"
"N1","HVAEP1-G026448","Metazoa"
"N1","HVAEP1-G013819","Metazoa"
"N1","HVAEP1-G013839","Metazoa"
"N1","HVAEP1-G014643","Metazoa"
"N1","HVAEP1-G012541","Metazoa"
"N1","HVAEP1-G005685","Metazoa"
"N1","HVAEP1-G020740","Metazoa"
"N1","HVAEP1-G019955","Metazoa"
"N1","HVAEP1-G013433","Metazoa"
"N1","HVAEP1-G021296","Metazoa"
"N1","HVAEP1-G007592","Metazoa"
"N1","HVAEP1-G020267","Metazoa"
"N1","HVAEP1-G026689","Metazoa"
"N1","HVAEP1-G014933","Metazoa"
"N1","HVAEP1-G010969","Metazoa"
"N1","HVAEP1-G010596","Metazoa"
"N1","HVAEP1-G008931","Metazoa"
"N1","HVAEP1-G023833","Metazoa"
"N1","HVAEP1-G020283","Metazoa"
"N1","HVAEP1-G018830","Metazoa"
"N1","HVAEP1-G019327","Metazoa"
"N1","HVAEP1-G028037","Metazoa"
"N1","HVAEP1-G012683","Metazoa"
"N1","HVAEP1-G017387","Metazoa"
"N1","HVAEP1-G021787","Metazoa"
"N1","HVAEP1-G021816","Metazoa"
"N1","HVAEP1-G023536","Metazoa"
"N1","HVAEP1-G021727","Metazoa"
"N1","HVAEP1-G011723","Metazoa"
"N1","HVAEP1-G012886","Metazoa"
"N1","HVAEP1-G004549","Metazoa"
"N1","HVAEP1-G004547","Metazoa"
"N1","HVAEP1-G010103","Metazoa"
"N1","HVAEP1-G021423","Metazoa"
"N1","HVAEP1-G004199","Metazoa"
"N1","HVAEP1-G005733","Metazoa"
"N1","HVAEP1-G021286","Metazoa"
"N1","HVAEP1-G001161","Metazoa"
"N1","HVAEP1-G027860","Metazoa"
"N1","HVAEP1-G002492","Metazoa"
"N1","HVAEP1-G022990","Metazoa"
"N1","HVAEP1-G022991","Metazoa"
"N1","HVAEP1-G011297","Metazoa"
"N1","HVAEP1-G020775","Metazoa"
"N1","HVAEP1-G022018","Metazoa"
"N1","HVAEP1-G002297","Metazoa"
"N1","HVAEP1-G002322","Metazoa"
"N1","HVAEP1-G002313","Metazoa"
"N1","HVAEP1-G002314","Metazoa"
"N1","HVAEP1-G002321","Metazoa"
"N1","HVAEP1-G012595","Metazoa"
"N1","HVAEP1-G002384","Metazoa"
"N1","HVAEP1-G016601","Metazoa"
"N1","HVAEP1-G014100","Metazoa"
"N1","HVAEP1-G006201","Metazoa"
"N1","HVAEP1-G015296","Metazoa"
"N1","HVAEP1-G006853","Metazoa"
"N1","HVAEP1-G018085","Metazoa"
"N1","HVAEP1-G005833","Metazoa"
"N1","HVAEP1-G003943","Metazoa"
"N1","HVAEP1-G016452","Metazoa"
"N1","HVAEP1-G020097","Metazoa"
"N1","HVAEP1-G025755","Metazoa"
"N1","HVAEP1-G005427","Metazoa"
"N1","HVAEP1-G010692","Metazoa"
"N1","HVAEP1-G024831","Metazoa"
"N1","HVAEP1-G018671","Metazoa"
"N1","HVAEP1-G021107","Metazoa"
"N1","HVAEP1-G012894","Metazoa"
"N1","HVAEP1-G012895","Metazoa"
"N1","HVAEP1-G016188","Metazoa"
"N1","HVAEP1-G016237","Metazoa"
"N1","HVAEP1-G015375","Metazoa"
"N1","HVAEP1-G003645","Metazoa"
"N1","HVAEP1-G021300","Metazoa"
"N1","HVAEP1-G022967","Metazoa"
"N1","HVAEP1-G018853","Metazoa"
"N1","HVAEP1-G010420","Metazoa"
"N1","HVAEP1-G007471","Metazoa"
"N1","HVAEP1-G014909","Metazoa"
"N1","HVAEP1-G015084","Metazoa"
"N1","HVAEP1-G012127","Metazoa"
"N1","HVAEP1-G021038","Metazoa"
"N1","HVAEP1-G024520","Metazoa"
"N1","HVAEP1-G010418","Metazoa"
"N1","HVAEP1-G024521","Metazoa"
"N1","HVAEP1-G018811","Metazoa"
"N1","HVAEP1-G021212","Metazoa"
"N1","HVAEP1-G013514","Metazoa"
"N1","HVAEP1-G021213","Metazoa"
"N1","HVAEP1-G010419","Metazoa"
"N1","HVAEP1-G026891","Metazoa"
"N1","HVAEP1-G020824","Metazoa"
"N1","HVAEP1-G014425","Metazoa"
"N1","HVAEP1-G018812","Metazoa"
"N1","HVAEP1-G014424","Metazoa"
"N1","HVAEP1-G018197","Metazoa"
"N1","HVAEP1-G014908","Metazoa"
"N1","HVAEP1-G015085","Metazoa"
"N1","HVAEP1-G015430","Metazoa"
"N1","HVAEP1-G009990","Metazoa"
"N1","HVAEP1-G012128","Metazoa"
"N1","HVAEP1-G023190","Metazoa"
"N1","HVAEP1-G008742","Metazoa"
"N1","HVAEP1-G018361","Metazoa"
"N1","HVAEP1-G020298","Metazoa"
"N1","HVAEP1-G011313","Metazoa"
"N1","HVAEP1-G011186","Metazoa"
"N1","HVAEP1-G007233","Metazoa"
"N1","HVAEP1-G006909","Metazoa"
"N1","HVAEP1-G023218","Metazoa"
"N1","HVAEP1-G023217","Metazoa"
"N1","HVAEP1-G017520","Metazoa"
"N1","HVAEP1-G021164","Metazoa"
"N1","HVAEP1-G025620","Metazoa"
"N1","HVAEP1-G019060","Metazoa"
"N1","HVAEP1-G020170","Metazoa"
"N1","HVAEP1-G020934","Metazoa"
"N1","HVAEP1-G001473","Metazoa"
"N1","HVAEP1-G008908","Metazoa"
"N1","HVAEP1-G020692","Metazoa"
"N1","HVAEP1-G009513","Metazoa"
"N1","HVAEP1-G015461","Metazoa"
"N1","HVAEP1-G028516","Metazoa"
"N1","HVAEP1-G020831","Metazoa"
"N1","HVAEP1-G018144","Metazoa"
"N1","HVAEP1-G018316","Metazoa"
"N1","HVAEP1-G009212","Metazoa"
"N1","HVAEP1-G024756","Metazoa"
"N1","HVAEP1-G007845","Metazoa"
"N1","HVAEP1-G027640","Metazoa"
"N1","HVAEP1-G012007","Metazoa"
"N1","HVAEP1-G005295","Metazoa"
"N1","HVAEP1-G009852","Metazoa"
"N1","HVAEP1-G014865","Metazoa"
"N1","HVAEP1-G013116","Metazoa"
"N1","HVAEP1-G001678","Metazoa"
"N1","HVAEP1-G028131","Metazoa"
"N1","HVAEP1-G022856","Metazoa"
"N1","HVAEP1-G013189","Metazoa"
"N1","HVAEP1-G023237","Metazoa"
"N1","HVAEP1-G009524","Metazoa"
"N1","HVAEP1-G014748","Metazoa"
"N1","HVAEP1-G025496","Metazoa"
"N1","HVAEP1-G020977","Metazoa"
"N1","HVAEP1-G027765","Metazoa"
"N1","HVAEP1-G028721","Metazoa"
"N1","HVAEP1-G012068","Metazoa"
"N1","HVAEP1-G010192","Metazoa"
"N1","HVAEP1-G009902","Metazoa"
"N1","HVAEP1-G020555","Metazoa"
"N1","HVAEP1-G020554","Metazoa"
"N1","HVAEP1-G009254","Metazoa"
"N1","HVAEP1-G005670","Metazoa"
"N1","HVAEP1-G022357","Metazoa"
"N1","HVAEP1-G027904","Metazoa"
"N1","HVAEP1-G024012","Metazoa"
"N1","HVAEP1-G006671","Metazoa"
"N1","HVAEP1-G001194","Metazoa"
"N1","HVAEP1-G025407","Metazoa"
"N1","HVAEP1-G020317","Metazoa"
"N1","HVAEP1-G026365","Metazoa"
"N1","HVAEP1-G005982","Metazoa"
"N1","HVAEP1-G012820","Metazoa"
"N1","HVAEP1-G011118","Metazoa"
"N1","HVAEP1-G016038","Metazoa"
"N1","HVAEP1-G027676","Metazoa"
"N1","HVAEP1-G019859","Metazoa"
"N1","HVAEP1-G015255","Metazoa"
"N1","HVAEP1-G010896","Metazoa"
"N1","HVAEP1-G010895","Metazoa"
"N1","HVAEP1-G010894","Metazoa"
"N1","HVAEP1-G020393","Metazoa"
"N1","HVAEP1-G022515","Metazoa"
"N1","HVAEP1-G011528","Metazoa"
"N1","HVAEP1-G006846","Metazoa"
"N1","HVAEP1-G024936","Metazoa"
"N1","HVAEP1-G018557","Metazoa"
"N1","HVAEP1-G005912","Metazoa"
"N1","HVAEP1-G014743","Metazoa"
"N1","HVAEP1-G012788","Metazoa"
"N1","HVAEP1-G012790","Metazoa"
"N1","HVAEP1-G021775","Metazoa"
"N1","HVAEP1-G004376","Metazoa"
"N1","HVAEP1-G021284","Metazoa"
"N1","HVAEP1-G014373","Metazoa"
"N1","HVAEP1-G017182","Metazoa"
"N1","HVAEP1-G017314","Metazoa"
"N1","HVAEP1-G001265","Metazoa"
"N1","HVAEP1-G006381","Metazoa"
"N1","HVAEP1-G006382","Metazoa"
"N1","HVAEP1-G018509","Metazoa"
"N1","HVAEP1-G024719","Metazoa"
"N1","HVAEP1-G008147","Metazoa"
"N1","HVAEP1-G008150","Metazoa"
"N1","HVAEP1-G020540","Metazoa"
"N1","HVAEP1-G016439","Metazoa"
"N1","HVAEP1-G004445","Metazoa"
"N1","HVAEP1-G016582","Metazoa"
"N1","HVAEP1-G017937","Metazoa"
"N1","HVAEP1-G017935","Metazoa"
"N1","HVAEP1-G006981","Metazoa"
"N1","HVAEP1-G003447","Metazoa"
"N1","HVAEP1-G003715","Metazoa"
"N1","HVAEP1-G027460","Metazoa"
"N1","HVAEP1-G005744","Metazoa"
"N1","HVAEP1-G027186","Metazoa"
"N1","HVAEP1-G000560","Metazoa"
"N1","HVAEP1-G007753","Metazoa"
"N1","HVAEP1-G027218","Metazoa"
"N1","HVAEP1-G013090","Metazoa"
"N1","HVAEP1-G027427","Metazoa"
"N1","HVAEP1-G027045","Metazoa"
"N1","HVAEP1-G027785","Metazoa"
"N1","HVAEP1-G027680","Metazoa"
"N1","HVAEP1-G023253","Metazoa"
"N1","HVAEP1-G017916","Metazoa"
"N1","HVAEP1-G001390","Metazoa"
"N1","HVAEP1-G004288","Metazoa"
"N1","HVAEP1-G014758","Metazoa"
"N1","HVAEP1-G021644","Metazoa"
"N1","HVAEP1-G001495","Metazoa"
"N1","HVAEP1-G025552","Metazoa"
"N1","HVAEP1-G006132","Metazoa"
"N1","HVAEP1-G019735","Metazoa"
"N1","HVAEP1-G027459","Metazoa"
"N1","HVAEP1-G016373","Metazoa"
"N1","HVAEP1-G014735","Metazoa"
"N1","HVAEP1-G006277","Metazoa"
"N1","HVAEP1-G016498","Metazoa"
"N1","HVAEP1-G021937","Metazoa"
"N1","HVAEP1-G012914","Metazoa"
"N1","HVAEP1-G017787","Metazoa"
"N1","HVAEP1-G028532","Metazoa"
"N1","HVAEP1-G007726","Metazoa"
"N1","HVAEP1-G021938","Metazoa"
"N1","HVAEP1-G013825","Metazoa"
"N1","HVAEP1-G020650","Metazoa"
"N1","HVAEP1-G009364","Metazoa"
"N1","HVAEP1-G004453","Metazoa"
"N1","HVAEP1-G028040","Metazoa"
"N1","HVAEP1-G020845","Metazoa"
"N1","HVAEP1-G016826","Metazoa"
"N1","HVAEP1-G028052","Metazoa"
"N1","HVAEP1-G021249","Metazoa"
"N1","HVAEP1-G024741","Metazoa"
"N1","HVAEP1-G025903","Metazoa"
"N1","HVAEP1-G011586","Metazoa"
"N1","HVAEP1-G018272","Metazoa"
"N1","HVAEP1-G021997","Metazoa"
"N1","HVAEP1-G007544","Metazoa"
"N1","HVAEP1-G015713","Metazoa"
"N1","HVAEP1-G016009","Metazoa"
"N1","HVAEP1-G001428","Metazoa"
"N1","HVAEP1-G026217","Metazoa"
"N1","HVAEP1-G000786","Metazoa"
"N1","HVAEP1-G000788","Metazoa"
"N1","HVAEP1-G000789","Metazoa"
"N1","HVAEP1-G027416","Metazoa"
"N1","HVAEP1-G003455","Metazoa"
"N1","HVAEP1-G022711","Metazoa"
"N1","HVAEP1-G023408","Metazoa"
"N1","HVAEP1-G016977","Metazoa"
"N1","HVAEP1-G005286","Metazoa"
"N1","HVAEP1-G001543","Metazoa"
"N1","HVAEP1-G022030","Metazoa"
"N1","HVAEP1-G016684","Metazoa"
"N1","HVAEP1-G016678","Metazoa"
"N1","HVAEP1-G021778","Metazoa"
"N1","HVAEP1-G012932","Metazoa"
"N1","HVAEP1-G012543","Metazoa"
"N1","HVAEP1-G008360","Metazoa"
"N1","HVAEP1-G018424","Metazoa"
"N1","HVAEP1-G024721","Metazoa"
"N1","HVAEP1-G007125","Metazoa"
"N1","HVAEP1-G018706","Metazoa"
"N1","HVAEP1-G013859","Metazoa"
"N1","HVAEP1-G025064","Metazoa"
"N1","HVAEP1-G016865","Metazoa"
"N1","HVAEP1-G024975","Metazoa"
"N1","HVAEP1-G026036","Metazoa"
"N1","HVAEP1-G026042","Metazoa"
"N1","HVAEP1-G020704","Metazoa"
"N1","HVAEP1-G020233","Metazoa"
"N1","HVAEP1-G016763","Metazoa"
"N1","HVAEP1-G025726","Metazoa"
"N1","HVAEP1-G012770","Metazoa"
"N1","HVAEP1-G003051","Metazoa"
"N1","HVAEP1-G001801","Metazoa"
"N1","HVAEP1-G005156","Metazoa"
"N1","HVAEP1-G001858","Metazoa"
"N1","HVAEP1-G013426","Metazoa"
"N1","HVAEP1-G001881","Metazoa"
"N1","HVAEP1-G005862","Metazoa"
"N1","HVAEP1-G027097","Metazoa"
"N1","HVAEP1-G017181","Metazoa"
"N1","HVAEP1-G011114","Metazoa"
"N1","HVAEP1-G011112","Metazoa"
"N1","HVAEP1-G011111","Metazoa"
"N1","HVAEP1-G021941","Metazoa"
"N1","HVAEP1-G021709","Metazoa"
"N1","HVAEP1-G015704","Metazoa"
"N1","HVAEP1-G008023","Metazoa"
"N1","HVAEP1-G024170","Metazoa"
"N1","HVAEP1-G004443","Metazoa"
"N1","HVAEP1-G022532","Metazoa"
"N1","HVAEP1-G021952","Metazoa"
"N1","HVAEP1-G027735","Metazoa"
"N1","HVAEP1-G016243","Metazoa"
"N1","HVAEP1-G024922","Metazoa"
"N1","HVAEP1-G005263","Metazoa"
"N1","HVAEP1-G020005","Metazoa"
"N1","HVAEP1-G025148","Metazoa"
"N1","HVAEP1-G007534","Metazoa"
"N1","HVAEP1-G011134","Metazoa"
"N1","HVAEP1-G018099","Metazoa"
"N1","HVAEP1-G006148","Metazoa"
"N1","HVAEP1-G010266","Metazoa"
"N1","HVAEP1-G010424","Metazoa"
"N1","HVAEP1-G023812","Metazoa"
"N1","HVAEP1-G011597","Metazoa"
"N1","HVAEP1-G008615","Metazoa"
"N1","HVAEP1-G001892","Metazoa"
"N1","HVAEP1-G016256","Metazoa"
"N1","HVAEP1-G018510","Metazoa"
"N1","HVAEP1-G006900","Metazoa"
"N1","HVAEP1-G004111","Metazoa"
"N1","HVAEP1-G021077","Metazoa"
"N1","HVAEP1-G005281","Metazoa"
"N1","HVAEP1-G028737","Metazoa"
"N1","HVAEP1-G018401","Metazoa"
"N1","HVAEP1-G021199","Metazoa"
"N1","HVAEP1-G020335","Metazoa"
"N1","HVAEP1-G014484","Metazoa"
"N1","HVAEP1-G001191","Metazoa"
"N1","HVAEP1-G012863","Metazoa"
"N1","HVAEP1-G020873","Metazoa"
"N1","HVAEP1-G025091","Metazoa"
"N1","HVAEP1-G025134","Metazoa"
"N1","HVAEP1-G010309","Metazoa"
"N1","HVAEP1-G023955","Metazoa"
"N1","HVAEP1-G028850","Metazoa"
"N1","HVAEP1-G010221","Metazoa"
"N1","HVAEP1-G012168","Metazoa"
"N1","HVAEP1-G003284","Metazoa"
"N1","HVAEP1-G002207","Metazoa"
"N1","HVAEP1-G013841","Metazoa"
"N1","HVAEP1-G013671","Metazoa"
"N1","HVAEP1-G015335","Metazoa"
"N1","HVAEP1-G003505","Metazoa"
"N1","HVAEP1-G003499","Metazoa"
"N1","HVAEP1-G003512","Metazoa"
"N1","HVAEP1-G003498","Metazoa"
"N1","HVAEP1-G003513","Metazoa"
"N1","HVAEP1-G005824","Metazoa"
"N1","HVAEP1-G017195","Metazoa"
"N1","HVAEP1-G017205","Metazoa"
"N1","HVAEP1-G017203","Metazoa"
"N1","HVAEP1-G017197","Metazoa"
"N1","HVAEP1-G017200","Metazoa"
"N1","HVAEP1-G017199","Metazoa"
"N1","HVAEP1-G017201","Metazoa"
"N1","HVAEP1-G021487","Metazoa"
"N1","HVAEP1-G022086","Metazoa"
"N1","HVAEP1-G011091","Metazoa"
"N1","HVAEP1-G018151","Metazoa"
"N1","HVAEP1-G006686","Metazoa"
"N1","HVAEP1-G017050","Metazoa"
"N1","HVAEP1-G019272","Metazoa"
"N1","HVAEP1-G022070","Metazoa"
"N1","HVAEP1-G021577","Metazoa"
"N1","HVAEP1-G022168","Metazoa"
"N1","HVAEP1-G023718","Metazoa"
"N1","HVAEP1-G009207","Metazoa"
"N1","HVAEP1-G022398","Metazoa"
"N1","HVAEP1-G022646","Metazoa"
"N1","HVAEP1-G022300","Metazoa"
"N1","HVAEP1-G021945","Metazoa"
"N1","HVAEP1-G001376","Metazoa"
"N1","HVAEP1-G020116","Metazoa"
"N1","HVAEP1-G011602","Metazoa"
"N1","HVAEP1-G001588","Metazoa"
"N1","HVAEP1-G024834","Metazoa"
"N1","HVAEP1-G018845","Metazoa"
"N1","HVAEP1-G019777","Metazoa"
"N1","HVAEP1-G011973","Metazoa"
"N1","HVAEP1-G008925","Metazoa"
"N1","HVAEP1-G023183","Metazoa"
"N1","HVAEP1-G020850","Metazoa"
"N1","HVAEP1-G026848","Metazoa"
"N1","HVAEP1-G001992","Metazoa"
"N1","HVAEP1-G008969","Metazoa"
"N1","HVAEP1-G009051","Metazoa"
"N1","HVAEP1-G028228","Metazoa"
"N1","HVAEP1-G018052","Metazoa"
"N1","HVAEP1-G007203","Metazoa"
"N1","HVAEP1-G018480","Metazoa"
"N1","HVAEP1-G009234","Metazoa"
"N1","HVAEP1-G024167","Metazoa"
"N1","HVAEP1-G028239","Metazoa"
"N1","HVAEP1-G025174","Metazoa"
"N1","HVAEP1-G012848","Metazoa"
"N1","HVAEP1-G025175","Metazoa"
"N1","HVAEP1-G024166","Metazoa"
"N1","HVAEP1-G004296","Metazoa"
"N1","HVAEP1-G006968","Metazoa"
"N1","HVAEP1-G007687","Metazoa"
"N1","HVAEP1-G002072","Metazoa"
"N1","HVAEP1-G006092","Metazoa"
"N1","HVAEP1-G006091","Metazoa"
"N1","HVAEP1-G006093","Metazoa"
"N1","HVAEP1-G004989","Metazoa"
"N1","HVAEP1-G001093","Metazoa"
"N1","HVAEP1-G021454","Metazoa"
"N1","HVAEP1-G008313","Metazoa"
"N1","HVAEP1-G001520","Metazoa"
"N1","HVAEP1-G026434","Metazoa"
"N1","HVAEP1-G026435","Metazoa"
"N1","HVAEP1-G003971","Metazoa"
"N1","HVAEP1-G016817","Metazoa"
"N1","HVAEP1-G028456","Metazoa"
"N1","HVAEP1-G028475","Metazoa"
"N1","HVAEP1-G006310","Metazoa"
"N1","HVAEP1-G015592","Metazoa"
"N1","HVAEP1-G008412","Metazoa"
"N1","HVAEP1-G009814","Metazoa"
"N1","HVAEP1-G007521","Metazoa"
"N1","HVAEP1-G004762","Metazoa"
"N1","HVAEP1-G013798","Metazoa"
"N1","HVAEP1-G026742","Metazoa"
"N1","HVAEP1-G027098","Metazoa"
"N1","HVAEP1-G019858","Metazoa"
"N1","HVAEP1-G007232","Metazoa"
"N1","HVAEP1-G010461","Metazoa"
"N1","HVAEP1-G005706","Metazoa"
"N1","HVAEP1-G008396","Metazoa"
"N1","HVAEP1-G026431","Metazoa"
"N1","HVAEP1-G010449","Metazoa"
"N1","HVAEP1-G020802","Metazoa"
"N1","HVAEP1-G017500","Metazoa"
"N1","HVAEP1-G013754","Metazoa"
"N1","HVAEP1-G009687","Metazoa"
"N1","HVAEP1-G020557","Metazoa"
"N1","HVAEP1-G019969","Metazoa"
"N1","HVAEP1-G008002","Metazoa"
"N1","HVAEP1-G028606","Metazoa"
"N1","HVAEP1-G028627","Metazoa"
"N1","HVAEP1-G028629","Metazoa"
"N1","HVAEP1-G025485","Metazoa"
"N1","HVAEP1-G025484","Metazoa"
"N1","HVAEP1-G022493","Metazoa"
"N1","HVAEP1-G010705","Metazoa"
"N1","HVAEP1-G002013","Metazoa"
"N1","HVAEP1-G008003","Metazoa"
"N1","HVAEP1-G007537","Metazoa"
"N1","HVAEP1-G008845","Metazoa"
"N1","HVAEP1-G008311","Metazoa"
"N1","HVAEP1-G022359","Metazoa"
"N1","HVAEP1-G025912","Metazoa"
"N1","HVAEP1-G007241","Metazoa"
"N1","HVAEP1-G021794","Metazoa"
"N1","HVAEP1-G022688","Metazoa"
"N1","HVAEP1-G006276","Metazoa"
"N1","HVAEP1-G011122","Metazoa"
"N1","HVAEP1-G024964","Metazoa"
"N1","HVAEP1-G008148","Metazoa"
"N1","HVAEP1-G008151","Metazoa"
"N1","HVAEP1-G027355","Metazoa"
"N1","HVAEP1-G020004","Metazoa"
"N1","HVAEP1-G022507","Metazoa"
"N1","HVAEP1-G007780","Metazoa"
"N1","HVAEP1-G009413","Metazoa"
"N1","HVAEP1-G012145","Metazoa"
"N1","HVAEP1-G015707","Metazoa"
"N1","HVAEP1-G022986","Metazoa"
"N1","HVAEP1-G008029","Metazoa"
"N1","HVAEP1-G022807","Metazoa"
"N1","HVAEP1-G018427","Metazoa"
"N1","HVAEP1-G013593","Metazoa"
"N1","HVAEP1-G013564","Metazoa"
"N1","HVAEP1-G023420","Metazoa"
"N1","HVAEP1-G016474","Metazoa"
"N1","HVAEP1-G017826","Metazoa"
"N1","HVAEP1-G003545","Metazoa"
"N1","HVAEP1-G010930","Metazoa"
"N1","HVAEP1-G024551","Metazoa"
"N1","HVAEP1-G025589","Metazoa"
"N1","HVAEP1-G020266","Metazoa"
"N1","HVAEP1-G022056","Metazoa"
"N1","HVAEP1-G019595","Metazoa"
"N1","HVAEP1-G005743","Metazoa"
"N1","HVAEP1-G019616","Metazoa"
"N1","HVAEP1-G016741","Metazoa"
"N1","HVAEP1-G021738","Metazoa"
"N1","HVAEP1-G016352","Metazoa"
"N1","HVAEP1-G016641","Metazoa"
"N1","HVAEP1-G004563","Metazoa"
"N1","HVAEP1-G012542","Metazoa"
"N1","HVAEP1-G012909","Metazoa"
"N1","HVAEP1-G022316","Metazoa"
"N1","HVAEP1-G005582","Metazoa"
"N1","HVAEP1-G005583","Metazoa"
"N1","HVAEP1-G028428","Metazoa"
"N1","HVAEP1-G028420","Metazoa"
"N1","HVAEP1-G028418","Metazoa"
"N1","HVAEP1-G015703","Metazoa"
"N1","HVAEP1-G021943","Metazoa"
"N1","HVAEP1-G021942","Metazoa"
"N1","HVAEP1-G021629","Metazoa"
"N1","HVAEP1-G027851","Metazoa"
"N1","HVAEP1-G001091","Metazoa"
"N1","HVAEP1-G001889","Metazoa"
"N1","HVAEP1-G018677","Metazoa"
"N1","HVAEP1-G022791","Metazoa"
"N1","HVAEP1-G007155","Metazoa"
"N1","HVAEP1-G017116","Metazoa"
"N1","HVAEP1-G017124","Metazoa"
"N1","HVAEP1-G013117","Metazoa"
"N1","HVAEP1-G010929","Metazoa"
"N1","HVAEP1-G023879","Metazoa"
"N1","HVAEP1-G016891","Metazoa"
"N1","HVAEP1-G013522","Metazoa"
"N1","HVAEP1-G010304","Metazoa"
"N1","HVAEP1-G005917","Metazoa"
"N1","HVAEP1-G005916","Metazoa"
"N1","HVAEP1-G010029","Metazoa"
"N1","HVAEP1-G023549","Metazoa"
"N1","HVAEP1-G010826","Metazoa"
"N1","HVAEP1-G022884","Metazoa"
"N1","HVAEP1-G016254","Metazoa"
"N1","HVAEP1-G016521","Metazoa"
"N1","HVAEP1-G018521","Metazoa"
"N1","HVAEP1-G018303","Metazoa"
"N1","HVAEP1-G026642","Metazoa"
"N1","HVAEP1-G011209","Metazoa"
"N1","HVAEP1-G010966","Metazoa"
"N1","HVAEP1-G004219","Metazoa"
"N1","HVAEP1-G008429","Metazoa"
"N1","HVAEP1-G011881","Metazoa"
"N1","HVAEP1-G010184","Metazoa"
"N1","HVAEP1-G028122","Metazoa"
"N1","HVAEP1-G024042","Metazoa"
"N1","HVAEP1-G007306","Metazoa"
"N1","HVAEP1-G004972","Metazoa"
"N1","HVAEP1-G020094","Metazoa"
"N1","HVAEP1-G009579","Metazoa"
"N1","HVAEP1-G017502","Metazoa"
"N1","HVAEP1-G003773","Metazoa"
"N1","HVAEP1-G007457","Metazoa"
"N1","HVAEP1-G025702","Metazoa"
"N1","HVAEP1-G025709","Metazoa"
"N1","HVAEP1-G022183","Metazoa"
"N1","HVAEP1-G025529","Metazoa"
"N1","HVAEP1-G018408","Metazoa"
"N1","HVAEP1-G021574","Metazoa"
"N1","HVAEP1-G021955","Metazoa"
"N1","HVAEP1-G023179","Metazoa"
"N1","HVAEP1-G014589","Metazoa"
"N1","HVAEP1-G027101","Metazoa"
"N1","HVAEP1-G027100","Metazoa"
"N1","HVAEP1-G018254","Metazoa"
"N1","HVAEP1-G007779","Metazoa"
"N1","HVAEP1-G007777","Metazoa"
"N1","HVAEP1-G005908","Metazoa"
"N1","HVAEP1-G024904","Metazoa"
"N1","HVAEP1-G016418","Metazoa"
"N1","HVAEP1-G012865","Metazoa"
"N1","HVAEP1-G021684","Metazoa"
"N1","HVAEP1-G007801","Metazoa"
"N1","HVAEP1-G020515","Metazoa"
"N1","HVAEP1-G020658","Metazoa"
"N1","HVAEP1-G018702","Metazoa"
"N1","HVAEP1-G009010","Metazoa"
"N1","HVAEP1-G020711","Metazoa"
"N1","HVAEP1-G021665","Metazoa"
"N1","HVAEP1-G021037","Metazoa"
"N1","HVAEP1-G028719","Metazoa"
"N1","HVAEP1-G005855","Metazoa"
"N1","HVAEP1-G013129","Metazoa"
"N1","HVAEP1-G013130","Metazoa"
"N1","HVAEP1-G013147","Metazoa"
"N1","HVAEP1-G004485","Metazoa"
"N1","HVAEP1-G004486","Metazoa"
"N1","HVAEP1-G018400","Metazoa"
"N1","HVAEP1-G027408","Metazoa"
"N1","HVAEP1-G020509","Metazoa"
"N1","HVAEP1-G020508","Metazoa"
"N1","HVAEP1-G020507","Metazoa"
"N1","HVAEP1-G015566","Metazoa"
"N1","HVAEP1-G021707","Metazoa"
"N1","HVAEP1-G022863","Metazoa"
"N1","HVAEP1-G012181","Metazoa"
"N1","HVAEP1-G010086","Metazoa"
"N1","HVAEP1-G013220","Metazoa"
"N1","HVAEP1-G021083","Metazoa"
"N1","HVAEP1-G007436","Metazoa"
"N1","HVAEP1-G004024","Metazoa"
"N1","HVAEP1-G023862","Metazoa"
"N1","HVAEP1-G015667","Metazoa"
"N1","HVAEP1-G013607","Metazoa"
"N1","HVAEP1-G005099","Metazoa"
"N1","HVAEP1-G016566","Metazoa"
"N1","HVAEP1-G025628","Metazoa"
"N1","HVAEP1-G024254","Metazoa"
"N1","HVAEP1-G025406","Metazoa"
"N1","HVAEP1-G000459","Metazoa"
"N1","HVAEP1-G015605","Metazoa"
"N1","HVAEP1-G015614","Metazoa"
"N1","HVAEP1-G015615","Metazoa"
"N1","HVAEP1-G015619","Metazoa"
"N1","HVAEP1-G010138","Metazoa"
