HVAEP1_G000001	HVAEP1_T000001.1
HVAEP1_G021888	HVAEP1_T021888.1
HVAEP1_G021888	HVAEP1_T021888.2
HVAEP1_G021889	HVAEP1_T021889.1
HVAEP1_G021890	HVAEP1_T021890.1
HVAEP1_G021891	HVAEP1_T021891.1
HVAEP1_G021892	HVAEP1_T021892.1
HVAEP1_G021893	HVAEP1_T021893.1
HVAEP1_G021894	HVAEP1_T021894.1
HVAEP1_G021895	HVAEP1_T021895.1
HVAEP1_G021895	HVAEP1_T021895.2
HVAEP1_G021896	HVAEP1_T021896.1
HVAEP1_G021897	HVAEP1_T021897.1
HVAEP1_G021898	HVAEP1_T021898.1
HVAEP1_G021899	HVAEP1_T021899.1
HVAEP1_G021900	HVAEP1_T021900.1
HVAEP1_G021901	HVAEP1_T021901.1
HVAEP1_G021902	HVAEP1_T021902.1
HVAEP1_G021903	HVAEP1_T021903.1
HVAEP1_G021903	HVAEP1_T021903.2
HVAEP1_G021904	HVAEP1_T021904.1
HVAEP1_G021905	HVAEP1_T021905.1
HVAEP1_G021906	HVAEP1_T021906.1
HVAEP1_G021906	HVAEP1_T021906.2
HVAEP1_G021906	HVAEP1_T021906.3
HVAEP1_G021906	HVAEP1_T021906.4
HVAEP1_G021906	HVAEP1_T021906.5
HVAEP1_G021906	HVAEP1_T021906.6
HVAEP1_G021907	HVAEP1_T021907.1
HVAEP1_G021908	HVAEP1_T021908.1
HVAEP1_G021908	HVAEP1_T021908.2
HVAEP1_G021909	HVAEP1_T021909.1
HVAEP1_G021910	HVAEP1_T021910.1
HVAEP1_G021911	HVAEP1_T021911.1
HVAEP1_G021912	HVAEP1_T021912.1
HVAEP1_G021913	HVAEP1_T021913.1
HVAEP1_G021914	HVAEP1_T021914.1
HVAEP1_G021915	HVAEP1_T021915.1
HVAEP1_G021916	HVAEP1_T021916.1
HVAEP1_G021917	HVAEP1_T021917.1
HVAEP1_G021918	HVAEP1_T021918.1
HVAEP1_G021919	HVAEP1_T021919.1
HVAEP1_G021920	HVAEP1_T021920.1
HVAEP1_G021920	HVAEP1_T021920.2
HVAEP1_G021920	HVAEP1_T021920.3
HVAEP1_G021921	HVAEP1_T021921.1
HVAEP1_G021922	HVAEP1_T021922.1
HVAEP1_G021922	HVAEP1_T021922.2
HVAEP1_G021922	HVAEP1_T021922.3
HVAEP1_G021922	HVAEP1_T021922.4
HVAEP1_G021923	HVAEP1_T021923.1
HVAEP1_G021923	HVAEP1_T021923.2
HVAEP1_G021923	HVAEP1_T021923.3
HVAEP1_G021923	HVAEP1_T021923.4
HVAEP1_G021923	HVAEP1_T021923.5
HVAEP1_G021924	HVAEP1_T021924.1
HVAEP1_G021925	HVAEP1_T021925.1
HVAEP1_G021926	HVAEP1_T021926.1
HVAEP1_G021927	HVAEP1_T021927.1
HVAEP1_G021927	HVAEP1_T021927.2
HVAEP1_G021927	HVAEP1_T021927.3
HVAEP1_G021927	HVAEP1_T021927.4
HVAEP1_G021928	HVAEP1_T021928.1
HVAEP1_G021929	HVAEP1_T021929.1
HVAEP1_G021930	HVAEP1_T021930.1
HVAEP1_G021931	HVAEP1_T021931.1
HVAEP1_G021932	HVAEP1_T021932.1
HVAEP1_G021933	HVAEP1_T021933.1
HVAEP1_G021934	HVAEP1_T021934.1
HVAEP1_G021935	HVAEP1_T021935.1
HVAEP1_G021936	HVAEP1_T021936.1
HVAEP1_G021936	HVAEP1_T021936.2
HVAEP1_G021937	HVAEP1_T021937.1
HVAEP1_G021938	HVAEP1_T021938.1
HVAEP1_G021939	HVAEP1_T021939.1
HVAEP1_G021939	HVAEP1_T021939.2
HVAEP1_G021939	HVAEP1_T021939.3
HVAEP1_G021939	HVAEP1_T021939.4
HVAEP1_G021939	HVAEP1_T021939.5
HVAEP1_G021939	HVAEP1_T021939.6
HVAEP1_G021939	HVAEP1_T021939.7
HVAEP1_G021939	HVAEP1_T021939.8
HVAEP1_G021940	HVAEP1_T021940.1
HVAEP1_G021940	HVAEP1_T021940.2
HVAEP1_G021940	HVAEP1_T021940.3
HVAEP1_G021941	HVAEP1_T021941.1
HVAEP1_G021942	HVAEP1_T021942.1
HVAEP1_G021942	HVAEP1_T021942.2
HVAEP1_G021943	HVAEP1_T021943.1
HVAEP1_G021943	HVAEP1_T021943.2
HVAEP1_G021944	HVAEP1_T021944.1
HVAEP1_G021945	HVAEP1_T021945.1
HVAEP1_G021946	HVAEP1_T021946.1
HVAEP1_G021946	HVAEP1_T021946.2
HVAEP1_G021946	HVAEP1_T021946.3
HVAEP1_G021946	HVAEP1_T021946.4
HVAEP1_G021947	HVAEP1_T021947.1
HVAEP1_G021947	HVAEP1_T021947.2
HVAEP1_G021947	HVAEP1_T021947.3
HVAEP1_G021948	HVAEP1_T021948.1
HVAEP1_G021949	HVAEP1_T021949.1
HVAEP1_G021950	HVAEP1_T021950.1
HVAEP1_G021951	HVAEP1_T021951.1
HVAEP1_G021952	HVAEP1_T021952.1
HVAEP1_G021953	HVAEP1_T021953.1
HVAEP1_G021953	HVAEP1_T021953.2
HVAEP1_G021954	HVAEP1_T021954.1
HVAEP1_G021955	HVAEP1_T021955.1
HVAEP1_G021956	HVAEP1_T021956.1
HVAEP1_G021957	HVAEP1_T021957.1
HVAEP1_G021958	HVAEP1_T021958.1
HVAEP1_G021958	HVAEP1_T021958.2
HVAEP1_G021959	HVAEP1_T021959.1
HVAEP1_G021960	HVAEP1_T021960.1
HVAEP1_G021961	HVAEP1_T021961.1
HVAEP1_G021962	HVAEP1_T021962.1
HVAEP1_G021963	HVAEP1_T021963.1
HVAEP1_G021963	HVAEP1_T021963.2
HVAEP1_G021963	HVAEP1_T021963.3
HVAEP1_G021963	HVAEP1_T021963.4
HVAEP1_G021964	HVAEP1_T021964.1
HVAEP1_G021965	HVAEP1_T021965.1
HVAEP1_G021966	HVAEP1_T021966.1
HVAEP1_G021967	HVAEP1_T021967.1
HVAEP1_G021968	HVAEP1_T021968.1
HVAEP1_G021969	HVAEP1_T021969.1
HVAEP1_G021970	HVAEP1_T021970.1
HVAEP1_G021971	HVAEP1_T021971.1
HVAEP1_G021972	HVAEP1_T021972.1
HVAEP1_G021973	HVAEP1_T021973.1
HVAEP1_G021973	HVAEP1_T021973.2
HVAEP1_G021974	HVAEP1_T021974.1
HVAEP1_G021975	HVAEP1_T021975.1
HVAEP1_G021976	HVAEP1_T021976.1
HVAEP1_G021977	HVAEP1_T021977.1
HVAEP1_G021977	HVAEP1_T021977.2
HVAEP1_G021978	HVAEP1_T021978.1
HVAEP1_G021979	HVAEP1_T021979.1
HVAEP1_G021980	HVAEP1_T021980.1
HVAEP1_G021981	HVAEP1_T021981.1
HVAEP1_G021982	HVAEP1_T021982.1
HVAEP1_G021982	HVAEP1_T021982.2
HVAEP1_G021983	HVAEP1_T021983.1
HVAEP1_G021983	HVAEP1_T021983.2
HVAEP1_G021983	HVAEP1_T021983.3
HVAEP1_G021983	HVAEP1_T021983.4
HVAEP1_G021984	HVAEP1_T021984.1
HVAEP1_G021985	HVAEP1_T021985.1
HVAEP1_G021986	HVAEP1_T021986.1
HVAEP1_G021987	HVAEP1_T021987.1
HVAEP1_G021987	HVAEP1_T021987.2
HVAEP1_G021988	HVAEP1_T021988.1
HVAEP1_G021989	HVAEP1_T021989.1
HVAEP1_G021990	HVAEP1_T021990.1
HVAEP1_G021990	HVAEP1_T021990.2
HVAEP1_G021990	HVAEP1_T021990.3
HVAEP1_G021991	HVAEP1_T021991.1
HVAEP1_G021992	HVAEP1_T021992.1
HVAEP1_G021993	HVAEP1_T021993.1
HVAEP1_G021993	HVAEP1_T021993.2
HVAEP1_G021994	HVAEP1_T021994.1
HVAEP1_G021995	HVAEP1_T021995.1
HVAEP1_G021996	HVAEP1_T021996.1
HVAEP1_G021997	HVAEP1_T021997.1
HVAEP1_G021998	HVAEP1_T021998.1
HVAEP1_G021999	HVAEP1_T021999.1
HVAEP1_G021999	HVAEP1_T021999.2
HVAEP1_G022000	HVAEP1_T022000.1
HVAEP1_G022001	HVAEP1_T022001.1
HVAEP1_G022002	HVAEP1_T022002.1
HVAEP1_G022003	HVAEP1_T022003.1
HVAEP1_G022004	HVAEP1_T022004.1
HVAEP1_G022005	HVAEP1_T022005.1
HVAEP1_G022006	HVAEP1_T022006.1
HVAEP1_G022006	HVAEP1_T022006.2
HVAEP1_G022006	HVAEP1_T022006.3
HVAEP1_G022006	HVAEP1_T022006.4
HVAEP1_G022006	HVAEP1_T022006.5
HVAEP1_G022006	HVAEP1_T022006.6
HVAEP1_G022007	HVAEP1_T022007.1
HVAEP1_G022008	HVAEP1_T022008.1
HVAEP1_G022008	HVAEP1_T022008.2
HVAEP1_G022008	HVAEP1_T022008.3
HVAEP1_G022009	HVAEP1_T022009.1
HVAEP1_G022009	HVAEP1_T022009.2
HVAEP1_G022010	HVAEP1_T022010.1
HVAEP1_G022011	HVAEP1_T022011.1
HVAEP1_G022012	HVAEP1_T022012.1
HVAEP1_G022012	HVAEP1_T022012.2
HVAEP1_G022013	HVAEP1_T022013.1
HVAEP1_G022013	HVAEP1_T022013.2
HVAEP1_G022014	HVAEP1_T022014.1
HVAEP1_G022015	HVAEP1_T022015.1
HVAEP1_G022016	HVAEP1_T022016.1
HVAEP1_G022017	HVAEP1_T022017.1
HVAEP1_G022018	HVAEP1_T022018.1
HVAEP1_G022019	HVAEP1_T022019.1
HVAEP1_G022020	HVAEP1_T022020.1
HVAEP1_G022021	HVAEP1_T022021.1
HVAEP1_G022022	HVAEP1_T022022.1
HVAEP1_G022023	HVAEP1_T022023.1
HVAEP1_G022023	HVAEP1_T022023.2
HVAEP1_G022024	HVAEP1_T022024.1
HVAEP1_G022025	HVAEP1_T022025.1
HVAEP1_G022025	HVAEP1_T022025.2
HVAEP1_G022025	HVAEP1_T022025.3
HVAEP1_G022025	HVAEP1_T022025.4
HVAEP1_G022025	HVAEP1_T022025.5
HVAEP1_G022026	HVAEP1_T022026.1
HVAEP1_G022027	HVAEP1_T022027.1
HVAEP1_G022027	HVAEP1_T022027.2
HVAEP1_G022028	HVAEP1_T022028.1
HVAEP1_G022029	HVAEP1_T022029.1
HVAEP1_G022030	HVAEP1_T022030.1
HVAEP1_G022030	HVAEP1_T022030.2
HVAEP1_G022031	HVAEP1_T022031.1
HVAEP1_G022031	HVAEP1_T022031.2
HVAEP1_G022032	HVAEP1_T022032.1
HVAEP1_G022033	HVAEP1_T022033.1
HVAEP1_G022034	HVAEP1_T022034.1
HVAEP1_G022035	HVAEP1_T022035.1
HVAEP1_G022035	HVAEP1_T022035.2
HVAEP1_G022035	HVAEP1_T022035.3
HVAEP1_G022036	HVAEP1_T022036.1
HVAEP1_G022037	HVAEP1_T022037.1
HVAEP1_G022038	HVAEP1_T022038.1
HVAEP1_G022039	HVAEP1_T022039.1
HVAEP1_G022040	HVAEP1_T022040.1
HVAEP1_G022041	HVAEP1_T022041.1
HVAEP1_G022042	HVAEP1_T022042.1
HVAEP1_G022043	HVAEP1_T022043.1
HVAEP1_G022044	HVAEP1_T022044.1
HVAEP1_G022045	HVAEP1_T022045.1
HVAEP1_G022046	HVAEP1_T022046.1
HVAEP1_G022046	HVAEP1_T022046.2
HVAEP1_G022046	HVAEP1_T022046.3
HVAEP1_G022046	HVAEP1_T022046.4
HVAEP1_G022046	HVAEP1_T022046.5
HVAEP1_G022046	HVAEP1_T022046.6
HVAEP1_G022046	HVAEP1_T022046.7
HVAEP1_G022046	HVAEP1_T022046.8
HVAEP1_G022047	HVAEP1_T022047.1
HVAEP1_G022048	HVAEP1_T022048.1
HVAEP1_G022049	HVAEP1_T022049.1
HVAEP1_G022050	HVAEP1_T022050.1
HVAEP1_G022050	HVAEP1_T022050.2
HVAEP1_G022051	HVAEP1_T022051.1
HVAEP1_G022051	HVAEP1_T022051.2
HVAEP1_G022052	HVAEP1_T022052.1
HVAEP1_G022053	HVAEP1_T022053.1
HVAEP1_G022054	HVAEP1_T022054.1
HVAEP1_G022054	HVAEP1_T022054.2
HVAEP1_G022054	HVAEP1_T022054.3
HVAEP1_G022054	HVAEP1_T022054.4
HVAEP1_G022054	HVAEP1_T022054.5
HVAEP1_G022055	HVAEP1_T022055.1
HVAEP1_G022056	HVAEP1_T022056.1
HVAEP1_G022057	HVAEP1_T022057.1
HVAEP1_G022058	HVAEP1_T022058.1
HVAEP1_G022058	HVAEP1_T022058.2
HVAEP1_G022058	HVAEP1_T022058.3
HVAEP1_G022058	HVAEP1_T022058.4
HVAEP1_G022059	HVAEP1_T022059.1
HVAEP1_G022059	HVAEP1_T022059.2
HVAEP1_G022060	HVAEP1_T022060.1
HVAEP1_G022061	HVAEP1_T022061.1
HVAEP1_G022061	HVAEP1_T022061.2
HVAEP1_G022061	HVAEP1_T022061.3
HVAEP1_G022062	HVAEP1_T022062.1
HVAEP1_G022062	HVAEP1_T022062.2
HVAEP1_G022063	HVAEP1_T022063.1
HVAEP1_G022064	HVAEP1_T022064.1
HVAEP1_G022065	HVAEP1_T022065.1
HVAEP1_G022066	HVAEP1_T022066.1
HVAEP1_G022067	HVAEP1_T022067.1
HVAEP1_G022068	HVAEP1_T022068.1
HVAEP1_G022069	HVAEP1_T022069.1
HVAEP1_G022069	HVAEP1_T022069.2
HVAEP1_G022069	HVAEP1_T022069.3
HVAEP1_G022069	HVAEP1_T022069.4
HVAEP1_G022070	HVAEP1_T022070.1
HVAEP1_G022071	HVAEP1_T022071.1
HVAEP1_G022072	HVAEP1_T022072.1
HVAEP1_G022073	HVAEP1_T022073.1
HVAEP1_G022074	HVAEP1_T022074.1
HVAEP1_G022075	HVAEP1_T022075.1
HVAEP1_G022076	HVAEP1_T022076.1
HVAEP1_G022077	HVAEP1_T022077.1
HVAEP1_G022077	HVAEP1_T022077.2
HVAEP1_G022078	HVAEP1_T022078.1
HVAEP1_G022079	HVAEP1_T022079.1
HVAEP1_G022080	HVAEP1_T022080.1
HVAEP1_G022081	HVAEP1_T022081.1
HVAEP1_G022082	HVAEP1_T022082.1
HVAEP1_G022082	HVAEP1_T022082.2
HVAEP1_G022083	HVAEP1_T022083.1
HVAEP1_G022084	HVAEP1_T022084.1
HVAEP1_G022085	HVAEP1_T022085.1
HVAEP1_G022086	HVAEP1_T022086.1
HVAEP1_G022087	HVAEP1_T022087.1
HVAEP1_G022087	HVAEP1_T022087.2
HVAEP1_G022088	HVAEP1_T022088.1
HVAEP1_G022089	HVAEP1_T022089.1
HVAEP1_G022090	HVAEP1_T022090.1
HVAEP1_G022090	HVAEP1_T022090.2
HVAEP1_G022090	HVAEP1_T022090.3
HVAEP1_G022091	HVAEP1_T022091.1
HVAEP1_G022092	HVAEP1_T022092.1
HVAEP1_G022092	HVAEP1_T022092.2
HVAEP1_G022092	HVAEP1_T022092.3
HVAEP1_G022093	HVAEP1_T022093.1
HVAEP1_G022094	HVAEP1_T022094.1
HVAEP1_G022095	HVAEP1_T022095.1
HVAEP1_G022096	HVAEP1_T022096.1
HVAEP1_G022097	HVAEP1_T022097.1
HVAEP1_G022097	HVAEP1_T022097.2
HVAEP1_G022098	HVAEP1_T022098.1
HVAEP1_G022099	HVAEP1_T022099.1
HVAEP1_G022099	HVAEP1_T022099.2
HVAEP1_G022099	HVAEP1_T022099.3
HVAEP1_G022100	HVAEP1_T022100.1
HVAEP1_G022101	HVAEP1_T022101.1
HVAEP1_G022102	HVAEP1_T022102.1
HVAEP1_G022103	HVAEP1_T022103.1
HVAEP1_G022104	HVAEP1_T022104.1
HVAEP1_G022105	HVAEP1_T022105.1
HVAEP1_G022106	HVAEP1_T022106.1
HVAEP1_G022107	HVAEP1_T022107.1
HVAEP1_G022108	HVAEP1_T022108.1
HVAEP1_G022108	HVAEP1_T022108.2
HVAEP1_G022109	HVAEP1_T022109.1
HVAEP1_G022110	HVAEP1_T022110.1
HVAEP1_G022111	HVAEP1_T022111.1
HVAEP1_G022112	HVAEP1_T022112.1
HVAEP1_G022113	HVAEP1_T022113.1
HVAEP1_G022113	HVAEP1_T022113.2
HVAEP1_G022113	HVAEP1_T022113.3
HVAEP1_G022114	HVAEP1_T022114.1
HVAEP1_G022115	HVAEP1_T022115.1
HVAEP1_G022116	HVAEP1_T022116.1
HVAEP1_G022117	HVAEP1_T022117.1
HVAEP1_G022118	HVAEP1_T022118.1
HVAEP1_G022119	HVAEP1_T022119.1
HVAEP1_G022120	HVAEP1_T022120.1
HVAEP1_G022121	HVAEP1_T022121.1
HVAEP1_G022122	HVAEP1_T022122.1
HVAEP1_G022123	HVAEP1_T022123.1
HVAEP1_G022123	HVAEP1_T022123.2
HVAEP1_G022124	HVAEP1_T022124.1
HVAEP1_G022125	HVAEP1_T022125.1
HVAEP1_G022126	HVAEP1_T022126.1
HVAEP1_G022127	HVAEP1_T022127.1
HVAEP1_G022128	HVAEP1_T022128.1
HVAEP1_G022128	HVAEP1_T022128.2
HVAEP1_G022128	HVAEP1_T022128.3
HVAEP1_G022128	HVAEP1_T022128.4
HVAEP1_G022128	HVAEP1_T022128.5
HVAEP1_G022129	HVAEP1_T022129.1
HVAEP1_G022129	HVAEP1_T022129.2
HVAEP1_G022130	HVAEP1_T022130.1
HVAEP1_G022130	HVAEP1_T022130.2
HVAEP1_G022131	HVAEP1_T022131.1
HVAEP1_G022131	HVAEP1_T022131.2
HVAEP1_G022132	HVAEP1_T022132.1
HVAEP1_G022133	HVAEP1_T022133.1
HVAEP1_G022134	HVAEP1_T022134.1
HVAEP1_G022134	HVAEP1_T022134.2
HVAEP1_G022135	HVAEP1_T022135.1
HVAEP1_G022136	HVAEP1_T022136.1
HVAEP1_G022137	HVAEP1_T022137.1
HVAEP1_G022138	HVAEP1_T022138.1
HVAEP1_G022139	HVAEP1_T022139.1
HVAEP1_G022140	HVAEP1_T022140.1
HVAEP1_G022141	HVAEP1_T022141.1
HVAEP1_G022142	HVAEP1_T022142.1
HVAEP1_G022143	HVAEP1_T022143.1
HVAEP1_G022143	HVAEP1_T022143.2
HVAEP1_G022143	HVAEP1_T022143.3
HVAEP1_G022144	HVAEP1_T022144.1
HVAEP1_G022144	HVAEP1_T022144.2
HVAEP1_G022145	HVAEP1_T022145.1
HVAEP1_G022146	HVAEP1_T022146.1
HVAEP1_G022146	HVAEP1_T022146.2
HVAEP1_G022146	HVAEP1_T022146.3
HVAEP1_G022146	HVAEP1_T022146.4
HVAEP1_G022147	HVAEP1_T022147.1
HVAEP1_G022148	HVAEP1_T022148.1
HVAEP1_G022149	HVAEP1_T022149.1
HVAEP1_G022150	HVAEP1_T022150.1
HVAEP1_G022151	HVAEP1_T022151.1
HVAEP1_G022152	HVAEP1_T022152.1
HVAEP1_G022153	HVAEP1_T022153.1
HVAEP1_G022154	HVAEP1_T022154.1
HVAEP1_G022155	HVAEP1_T022155.1
HVAEP1_G022156	HVAEP1_T022156.1
HVAEP1_G022157	HVAEP1_T022157.1
HVAEP1_G022158	HVAEP1_T022158.1
HVAEP1_G022158	HVAEP1_T022158.2
HVAEP1_G022158	HVAEP1_T022158.3
HVAEP1_G022158	HVAEP1_T022158.4
HVAEP1_G022159	HVAEP1_T022159.1
HVAEP1_G022159	HVAEP1_T022159.2
HVAEP1_G022159	HVAEP1_T022159.3
HVAEP1_G022160	HVAEP1_T022160.1
HVAEP1_G022161	HVAEP1_T022161.1
HVAEP1_G022162	HVAEP1_T022162.1
HVAEP1_G022162	HVAEP1_T022162.2
HVAEP1_G022163	HVAEP1_T022163.1
HVAEP1_G022164	HVAEP1_T022164.1
HVAEP1_G022165	HVAEP1_T022165.1
HVAEP1_G022166	HVAEP1_T022166.1
HVAEP1_G022166	HVAEP1_T022166.2
HVAEP1_G022166	HVAEP1_T022166.3
HVAEP1_G022167	HVAEP1_T022167.1
HVAEP1_G022167	HVAEP1_T022167.2
HVAEP1_G022168	HVAEP1_T022168.1
HVAEP1_G022169	HVAEP1_T022169.1
HVAEP1_G022170	HVAEP1_T022170.1
HVAEP1_G022170	HVAEP1_T022170.2
HVAEP1_G022171	HVAEP1_T022171.1
HVAEP1_G022172	HVAEP1_T022172.1
HVAEP1_G022173	HVAEP1_T022173.1
HVAEP1_G022173	HVAEP1_T022173.2
HVAEP1_G022173	HVAEP1_T022173.3
HVAEP1_G022174	HVAEP1_T022174.1
HVAEP1_G022175	HVAEP1_T022175.1
HVAEP1_G022176	HVAEP1_T022176.1
HVAEP1_G022177	HVAEP1_T022177.1
HVAEP1_G022178	HVAEP1_T022178.1
HVAEP1_G022179	HVAEP1_T022179.1
HVAEP1_G022179	HVAEP1_T022179.2
HVAEP1_G022179	HVAEP1_T022179.3
HVAEP1_G022180	HVAEP1_T022180.1
HVAEP1_G022181	HVAEP1_T022181.1
HVAEP1_G022182	HVAEP1_T022182.1
HVAEP1_G022183	HVAEP1_T022183.1
HVAEP1_G022183	HVAEP1_T022183.2
HVAEP1_G022183	HVAEP1_T022183.3
HVAEP1_G022184	HVAEP1_T022184.1
HVAEP1_G022185	HVAEP1_T022185.1
HVAEP1_G022186	HVAEP1_T022186.1
HVAEP1_G022187	HVAEP1_T022187.1
HVAEP1_G022188	HVAEP1_T022188.1
HVAEP1_G022188	HVAEP1_T022188.2
HVAEP1_G022189	HVAEP1_T022189.1
HVAEP1_G022189	HVAEP1_T022189.2
HVAEP1_G022189	HVAEP1_T022189.3
HVAEP1_G022189	HVAEP1_T022189.4
HVAEP1_G022189	HVAEP1_T022189.5
HVAEP1_G022190	HVAEP1_T022190.1
HVAEP1_G022191	HVAEP1_T022191.1
HVAEP1_G022192	HVAEP1_T022192.1
HVAEP1_G022193	HVAEP1_T022193.1
HVAEP1_G022193	HVAEP1_T022193.2
HVAEP1_G022193	HVAEP1_T022193.3
HVAEP1_G022194	HVAEP1_T022194.1
HVAEP1_G022195	HVAEP1_T022195.1
HVAEP1_G022196	HVAEP1_T022196.1
HVAEP1_G022197	HVAEP1_T022197.1
HVAEP1_G022198	HVAEP1_T022198.1
HVAEP1_G022199	HVAEP1_T022199.1
HVAEP1_G022200	HVAEP1_T022200.1
HVAEP1_G022201	HVAEP1_T022201.1
HVAEP1_G022202	HVAEP1_T022202.1
HVAEP1_G022203	HVAEP1_T022203.1
HVAEP1_G022204	HVAEP1_T022204.1
HVAEP1_G022205	HVAEP1_T022205.1
HVAEP1_G022206	HVAEP1_T022206.1
HVAEP1_G022207	HVAEP1_T022207.1
HVAEP1_G022208	HVAEP1_T022208.1
HVAEP1_G022208	HVAEP1_T022208.2
HVAEP1_G022209	HVAEP1_T022209.1
HVAEP1_G022210	HVAEP1_T022210.1
HVAEP1_G022211	HVAEP1_T022211.1
HVAEP1_G022212	HVAEP1_T022212.1
HVAEP1_G022213	HVAEP1_T022213.1
HVAEP1_G022213	HVAEP1_T022213.2
HVAEP1_G022213	HVAEP1_T022213.3
HVAEP1_G022213	HVAEP1_T022213.4
HVAEP1_G022213	HVAEP1_T022213.5
HVAEP1_G022214	HVAEP1_T022214.1
HVAEP1_G022215	HVAEP1_T022215.1
HVAEP1_G022216	HVAEP1_T022216.1
HVAEP1_G022217	HVAEP1_T022217.1
HVAEP1_G022218	HVAEP1_T022218.1
HVAEP1_G022219	HVAEP1_T022219.1
HVAEP1_G022220	HVAEP1_T022220.1
HVAEP1_G022221	HVAEP1_T022221.1
HVAEP1_G022222	HVAEP1_T022222.1
HVAEP1_G022223	HVAEP1_T022223.1
HVAEP1_G022224	HVAEP1_T022224.1
HVAEP1_G022225	HVAEP1_T022225.1
HVAEP1_G022226	HVAEP1_T022226.1
HVAEP1_G022227	HVAEP1_T022227.1
HVAEP1_G022228	HVAEP1_T022228.1
HVAEP1_G022229	HVAEP1_T022229.1
HVAEP1_G022230	HVAEP1_T022230.1
HVAEP1_G022230	HVAEP1_T022230.2
HVAEP1_G022231	HVAEP1_T022231.1
HVAEP1_G022232	HVAEP1_T022232.1
HVAEP1_G022233	HVAEP1_T022233.1
HVAEP1_G022234	HVAEP1_T022234.1
HVAEP1_G022234	HVAEP1_T022234.2
HVAEP1_G022235	HVAEP1_T022235.1
HVAEP1_G022236	HVAEP1_T022236.1
HVAEP1_G022236	HVAEP1_T022236.2
HVAEP1_G022236	HVAEP1_T022236.3
HVAEP1_G022237	HVAEP1_T022237.1
HVAEP1_G022238	HVAEP1_T022238.1
HVAEP1_G022239	HVAEP1_T022239.1
HVAEP1_G022239	HVAEP1_T022239.2
HVAEP1_G022240	HVAEP1_T022240.1
HVAEP1_G022241	HVAEP1_T022241.1
HVAEP1_G022241	HVAEP1_T022241.2
HVAEP1_G022242	HVAEP1_T022242.1
HVAEP1_G022242	HVAEP1_T022242.2
HVAEP1_G022243	HVAEP1_T022243.1
HVAEP1_G022244	HVAEP1_T022244.1
HVAEP1_G022244	HVAEP1_T022244.2
HVAEP1_G022244	HVAEP1_T022244.3
HVAEP1_G022245	HVAEP1_T022245.1
HVAEP1_G022246	HVAEP1_T022246.1
HVAEP1_G022247	HVAEP1_T022247.1
HVAEP1_G022248	HVAEP1_T022248.1
HVAEP1_G022249	HVAEP1_T022249.1
HVAEP1_G022250	HVAEP1_T022250.1
HVAEP1_G022251	HVAEP1_T022251.1
HVAEP1_G022252	HVAEP1_T022252.1
HVAEP1_G022253	HVAEP1_T022253.1
HVAEP1_G022254	HVAEP1_T022254.1
HVAEP1_G022255	HVAEP1_T022255.1
HVAEP1_G022256	HVAEP1_T022256.1
HVAEP1_G022257	HVAEP1_T022257.1
HVAEP1_G022258	HVAEP1_T022258.1
HVAEP1_G022259	HVAEP1_T022259.1
HVAEP1_G022259	HVAEP1_T022259.2
HVAEP1_G022260	HVAEP1_T022260.1
HVAEP1_G022261	HVAEP1_T022261.1
HVAEP1_G022262	HVAEP1_T022262.1
HVAEP1_G022263	HVAEP1_T022263.1
HVAEP1_G022264	HVAEP1_T022264.1
HVAEP1_G022265	HVAEP1_T022265.1
HVAEP1_G022265	HVAEP1_T022265.2
HVAEP1_G022265	HVAEP1_T022265.3
HVAEP1_G022266	HVAEP1_T022266.1
HVAEP1_G022266	HVAEP1_T022266.2
HVAEP1_G022266	HVAEP1_T022266.3
HVAEP1_G022267	HVAEP1_T022267.1
HVAEP1_G022267	HVAEP1_T022267.2
HVAEP1_G022267	HVAEP1_T022267.3
HVAEP1_G022268	HVAEP1_T022268.1
HVAEP1_G022269	HVAEP1_T022269.1
HVAEP1_G022270	HVAEP1_T022270.1
HVAEP1_G022270	HVAEP1_T022270.2
HVAEP1_G022270	HVAEP1_T022270.3
HVAEP1_G022271	HVAEP1_T022271.1
HVAEP1_G022272	HVAEP1_T022272.1
HVAEP1_G022273	HVAEP1_T022273.1
HVAEP1_G022274	HVAEP1_T022274.1
HVAEP1_G022275	HVAEP1_T022275.1
HVAEP1_G022276	HVAEP1_T022276.1
HVAEP1_G022277	HVAEP1_T022277.1
HVAEP1_G022277	HVAEP1_T022277.2
HVAEP1_G022278	HVAEP1_T022278.1
HVAEP1_G022279	HVAEP1_T022279.1
HVAEP1_G022280	HVAEP1_T022280.1
HVAEP1_G022280	HVAEP1_T022280.2
HVAEP1_G022281	HVAEP1_T022281.1
HVAEP1_G022282	HVAEP1_T022282.1
HVAEP1_G022283	HVAEP1_T022283.1
HVAEP1_G022284	HVAEP1_T022284.1
HVAEP1_G022285	HVAEP1_T022285.1
HVAEP1_G022286	HVAEP1_T022286.1
HVAEP1_G022286	HVAEP1_T022286.2
HVAEP1_G022286	HVAEP1_T022286.3
HVAEP1_G022286	HVAEP1_T022286.4
HVAEP1_G022286	HVAEP1_T022286.5
HVAEP1_G022287	HVAEP1_T022287.1
HVAEP1_G022288	HVAEP1_T022288.1
HVAEP1_G022289	HVAEP1_T022289.1
HVAEP1_G022289	HVAEP1_T022289.2
HVAEP1_G022290	HVAEP1_T022290.1
HVAEP1_G022291	HVAEP1_T022291.1
